Matter Case ID #,State,County of Residence,FIPS
25-0007767,CA,San Diego,6073
25-0007768,CA,Los Angeles,6037
25-0007769,CA,Alameda,6001
25-0007770,CA,Los Angeles,6037
25-0007771,CA,Los Angeles,6037
25-0007772,CA,Riverside,6065
25-0007773,CA,San Bernardino,6071
25-0007774,CA,Sacramento,6067
25-0007775,CA,San Bernardino,6071
25-0007776,CA,Tulare,6107
25-0007777,CA,Los Angeles,6037
25-0007778,CA,Contra Costa,6013
25-0007779,CA,San Bernardino,6071
25-0007780,CA,Los Angeles,6037
25-0007781,CA,Contra Costa,6013
25-0007782,CA,Tulare,6107
25-0007783,CA,Orange,6059
25-0007784,CA,Kern,6029
25-0007785,CA,Madera,6039
25-0007786,CA,San Diego,6073
25-0007787,CA,Yolo,6113
25-0007788,CA,Merced,6047
25-0007789,CA,Kern,6029
25-0007790,CA,Santa Clara,6085
25-0007791,CA,Los Angeles,6037
25-0007792,CA,Los Angeles,6037
25-0007793,CA,Los Angeles,6037
25-0007794,CA,Los Angeles,6037
25-0007795,CA,Fresno,6019
25-0007796,CA,Riverside,6065
25-0007797,CA,Los Angeles,6037
25-0007798,CA,San Luis Obispo,6079
25-0007799,CA,Stanislaus,6099
25-0007800,CA,Alameda,6001
25-0007801,CA,Los Angeles,6037
25-0007802,CA,Los Angeles,6037
25-0007803,CA,Santa Barbara,6083
25-0007804,CA,Riverside,6065
25-0007805,CA,El Dorado,6017
25-0007806,CA,Kern,6029
25-0007807,CA,Los Angeles,6037
25-0007808,CA,Los Angeles,6037
25-0007809,CA,Orange,6059
25-0007810,CA,Los Angeles,6037
25-0007811,CA,Los Angeles,6037
25-0007812,CA,Marin,6041
25-0007813,CA,Orange,6059
25-0007814,CA,Los Angeles,6037
25-0007815,CA,Orange,6059
25-0007816,CA,Kern,6029
25-0007817,CA,Los Angeles,6037
25-0007818,CA,Orange,6059
25-0007819,CA,Los Angeles,6037
25-0007820,CA,Los Angeles,6037
25-0007821,CA,Riverside,6065
25-0007822,CA,Fresno,6019
25-0007823,CA,San Diego,6073
25-0007824,CA,Sutter,6101
25-0007825,CA,Los Angeles,6037
25-0007826,CA,Riverside,6065
25-0007827,CA,Contra Costa,6013
25-0007828,CA,Los Angeles,6037
25-0007829,CA,Calaveras,6009
25-0007830,CA,Orange,6059
25-0007831,CA,Riverside,6065
25-0007832,CA,Kern,6029
25-0007833,CA,Riverside,6065
25-0007834,CA,Los Angeles,6037
25-0007835,CA,San Bernardino,6071
25-0007836,CA,Los Angeles,6037
25-0007837,CA,Los Angeles,6037
25-0007838,CA,Los Angeles,6037
25-0007839,CA,Solano,6095
25-0007840,CA,San Bernardino,6071
25-0007841,CA,Alameda,6001
25-0007842,CA,Los Angeles,6037
25-0007843,CA,Alameda,6001
25-0007844,CA,Los Angeles,6037
25-0007845,CA,Orange,6059
25-0007846,CA,Imperial,6025
25-0007847,CA,Los Angeles,6037
25-0007848,CA,San Bernardino,6071
25-0007849,CA,Los Angeles,6037
25-0007850,CA,San Bernardino,6071
25-0007851,CA,Los Angeles,6037
25-0007852,CA,Los Angeles,6037
25-0007853,CA,Orange,6059
25-0007854,CA,Butte,6007
25-0007855,CA,San Bernardino,6071
25-0007856,CA,Los Angeles,6037
25-0007857,CA,Los Angeles,6037
25-0007858,CA,Los Angeles,6037
25-0007859,CA,Los Angeles,6037
25-0007860,CA,Sacramento,6067
25-0007861,CA,Los Angeles,6037
25-0007862,CA,San Bernardino,6071
25-0007863,CA,Los Angeles,6037
25-0007864,CA,Los Angeles,6037
25-0007865,CA,Santa Cruz,6087
25-0007866,CA,Los Angeles,6037
25-0007867,CA,Orange,6059
25-0007868,CA,Tulare,6107
25-0007869,CA,Los Angeles,6037
25-0007870,CA,Los Angeles,6037
25-0007871,CA,Los Angeles,6037
25-0007872,CA,Los Angeles,6037
25-0007873,CA,Alameda,6001
25-0007874,CA,Fresno,6019
25-0007875,CA,Orange,6059
25-0007876,CA,Los Angeles,6037
25-0007877,CA,Riverside,6065
25-0007878,CA,San Bernardino,6071
25-0007879,CA,Los Angeles,6037
25-0007880,CA,Fresno,6019
25-0007881,CA,Riverside,6065
25-0007882,CA,Contra Costa,6013
25-0007883,CA,Los Angeles,6037
25-0007884,CA,Alameda,6001
25-0007885,CA,San Diego,6073
25-0007886,CA,Los Angeles,6037
25-0007887,CA,Orange,6059
25-0007888,CA,Los Angeles,6037
25-0007889,CA,El Dorado,6017
25-0007890,CA,San Joaquin,6077
25-0007891,CA,Los Angeles,6037
25-0007892,CA,San Diego,6073
25-0007893,CA,Sacramento,6067
25-0007894,CA,Orange,6059
25-0007895,CA,Los Angeles,6037
25-0007896,CA,Madera,6039
25-0007897,CA,Fresno,6019
25-0007898,CA,Imperial,6025
25-0007899,CA,Tulare,6107
25-0007900,CA,Orange,6059
25-0007901,CA,San Mateo,6081
25-0007902,CA,San Bernardino,6071
25-0007903,CA,Riverside,6065
25-0007904,CA,San Diego,6073
25-0007905,CA,Riverside,6065
25-0007906,CA,Contra Costa,6013
25-0007907,CA,Los Angeles,6037
25-0007908,CA,Sacramento,6067
25-0007909,CA,Los Angeles,6037
25-0007910,CA,Orange,6059
25-0007911,CA,Orange,6059
25-0007912,CA,Los Angeles,6037
25-0007913,CA,Los Angeles,6037
25-0007914,CA,Los Angeles,6037
25-0007915,CA,San Bernardino,6071
25-0007916,CA,Los Angeles,6037
25-0007917,CA,Santa Clara,6085
25-0007918,CA,Kern,6029
25-0007919,CA,Santa Barbara,6083
25-0007920,CA,Los Angeles,6037
25-0007921,CA,San Bernardino,6071
25-0007922,CA,Orange,6059
25-0007923,CA,Sonoma,6097
25-0007924,CA,Los Angeles,6037
25-0007925,CA,Los Angeles,6037
25-0007926,CA,San Francisco,6075
25-0007927,CA,Santa Cruz,6087
25-0007928,CA,Riverside,6065
25-0007929,CA,San Diego,6073
25-0007930,CA,Los Angeles,6037
25-0007931,CA,Sutter,6101
25-0007932,CA,Los Angeles,6037
25-0007933,CA,Riverside,6065
25-0007934,CA,Los Angeles,6037
25-0007935,CA,Los Angeles,6037
25-0007936,CA,Sacramento,6067
25-0007937,CA,San Francisco,6075
25-0007938,CA,Los Angeles,6037
25-0007939,CA,Los Angeles,6037
25-0007940,CA,Los Angeles,6037
25-0007941,CA,Los Angeles,6037
25-0007942,CA,Los Angeles,6037
25-0007943,CA,Orange,6059
25-0007944,CA,Sacramento,6067
25-0007945,CA,San Francisco,6075
25-0007946,CA,Los Angeles,6037
25-0007947,CA,San Bernardino,6071
25-0007948,CA,Orange,6059
25-0007949,CA,Los Angeles,6037
25-0007950,CA,Los Angeles,6037
25-0007951,CA,Los Angeles,6037
25-0007952,CA,Fresno,6019
25-0007953,CA,Los Angeles,6037
25-0007954,CA,Los Angeles,6037
25-0007955,CA,Sacramento,6067
25-0007956,CA,Los Angeles,6037
25-0007957,CA,Los Angeles,6037
25-0007958,CA,Los Angeles,6037
25-0007959,CA,Tulare,6107
25-0007960,CA,Los Angeles,6037
25-0007961,CA,Los Angeles,6037
25-0007962,CA,Orange,6059
25-0007963,CA,San Diego,6073
25-0007964,CA,Riverside,6065
25-0007965,CA,Santa Clara,6085
25-0007966,CA,Imperial,6025
25-0007967,CA,Los Angeles,6037
25-0007968,CA,Contra Costa,6013
25-0007969,CA,Monterey,6053
25-0007970,CA,Orange,6059
25-0007971,CA,Los Angeles,6037
25-0007972,CA,Orange,6059
25-0007973,CA,Orange,6059
25-0007974,CA,Stanislaus,6099
25-0007975,CA,Los Angeles,6037
25-0007976,CA,Los Angeles,6037
25-0007977,CA,San Bernardino,6071
25-0007978,CA,San Bernardino,6071
25-0007979,CA,San Diego,6073
25-0007980,CA,Santa Barbara,6083
25-0007981,CA,Riverside,6065
25-0007982,CA,San Bernardino,6071
25-0007983,CA,San Diego,6073
25-0007984,CA,Los Angeles,6037
25-0007985,CA,Los Angeles,6037
25-0007986,CA,Los Angeles,6037
25-0007987,CA,Kern,6029
25-0007988,CA,Los Angeles,6037
25-0007989,CA,San Joaquin,6077
25-0007990,CA,San Bernardino,6071
25-0007991,CA,Los Angeles,6037
25-0007992,CA,Los Angeles,6037
25-0007993,CA,Mendocino,6045
25-0007994,CA,Santa Clara,6085
25-0007995,CA,San Diego,6073
25-0007996,CA,Solano,6095
25-0007997,CA,San Bernardino,6071
25-0007998,CA,Alameda,6001
25-0007999,CA,Riverside,6065
25-0008000,CA,Los Angeles,6037
25-0008001,CA,Los Angeles,6037
25-0008002,CA,Riverside,6065
25-0008003,CA,Sacramento,6067
25-0008004,CA,Riverside,6065
25-0008005,CA,San Bernardino,6071
25-0008006,CA,Los Angeles,6037
25-0008007,CA,Los Angeles,6037
25-0008008,CA,Los Angeles,6037
25-0008009,CA,Los Angeles,6037
25-0008010,CA,Los Angeles,6037
25-0008011,CA,Lake,6033
25-0008012,CA,Los Angeles,6037
25-0008013,CA,San Diego,6073
25-0008014,CA,Los Angeles,6037
25-0008015,CA,San Bernardino,6071
25-0008016,CA,Los Angeles,6037
25-0008017,CA,Riverside,6065
25-0008018,CA,Riverside,6065
25-0008019,CA,Orange,6059
25-0008020,CA,San Bernardino,6071
25-0008021,CA,Riverside,6065
25-0008022,CA,Los Angeles,6037
25-0008023,CA,Los Angeles,6037
25-0008024,CA,Tulare,6107
25-0008025,CA,San Diego,6073
25-0008026,CA,San Bernardino,6071
25-0008027,CA,San Bernardino,6071
25-0008028,CA,Los Angeles,6037
25-0008029,CA,Riverside,6065
25-0008030,CA,San Bernardino,6071
25-0008031,CA,Santa Barbara,6083
25-0008032,CA,Los Angeles,6037
25-0008033,CA,Los Angeles,6037
25-0008034,CA,Los Angeles,6037
25-0008035,CA,Contra Costa,6013
25-0008036,CA,Orange,6059
25-0008037,CA,Los Angeles,6037
25-0008038,CA,Los Angeles,6037
25-0008039,CA,Orange,6059
25-0008040,CA,Los Angeles,6037
25-0008041,CA,Los Angeles,6037
25-0008042,CA,Los Angeles,6037
25-0008043,CA,Orange,6059
25-0008044,CA,San Bernardino,6071
25-0008045,CA,San Bernardino,6071
25-0008046,CA,Los Angeles,6037
25-0008047,CA,San Bernardino,6071
25-0008048,CA,Los Angeles,6037
25-0008049,CA,Placer,6061
25-0008050,CA,Riverside,6065
25-0008051,CA,Riverside,6065
25-0008052,CA,Santa Clara,6085
25-0008053,CA,Orange,6059
25-0008054,CA,Ventura,6111
25-0008055,CA,Riverside,6065
25-0008056,CA,Los Angeles,6037
25-0008057,CA,San Bernardino,6071
25-0008058,CA,Los Angeles,6037
25-0008059,CA,San Diego,6073
25-0008060,CA,Sacramento,6067
25-0008061,CA,Merced,6047
25-0008062,CA,Los Angeles,6037
25-0008063,CA,San Francisco,6075
25-0008064,CA,Orange,6059
25-0008065,CA,Los Angeles,6037
25-0008066,CA,Los Angeles,6037
25-0008067,CA,Kern,6029
25-0008068,CA,Orange,6059
25-0008069,CA,Calaveras,6009
25-0008070,CA,San Joaquin,6077
25-0008071,CA,Riverside,6065
25-0008072,CA,Los Angeles,6037
25-0008073,CA,Fresno,6019
25-0008074,CA,San Bernardino,6071
25-0008075,CA,Los Angeles,6037
25-0008076,CA,Riverside,6065
25-0008077,CA,Alameda,6001
25-0008078,CA,San Mateo,6081
25-0008079,CA,Riverside,6065
25-0008080,CA,Stanislaus,6099
25-0008081,CA,Los Angeles,6037
25-0008082,CA,Los Angeles,6037
25-0008083,CA,Orange,6059
25-0008084,CA,Sacramento,6067
25-0008085,CA,Los Angeles,6037
25-0008086,CA,San Bernardino,6071
25-0008087,CA,Lassen,6035
25-0008088,CA,San Bernardino,6071
25-0008089,CA,Kern,6029
25-0008090,CA,Contra Costa,6013
25-0008091,CA,Los Angeles,6037
25-0008092,CA,Los Angeles,6037
25-0008093,CA,Riverside,6065
25-0008094,CA,Los Angeles,6037
25-0008095,CA,Los Angeles,6037
25-0008096,CA,Riverside,6065
25-0008097,CA,Los Angeles,6037
25-0008098,CA,Orange,6059
25-0008099,CA,Riverside,6065
25-0008100,CA,Los Angeles,6037
25-0008101,CA,Los Angeles,6037
25-0008102,CA,Yolo,6113
25-0008103,CA,Kern,6029
25-0008104,CA,Ventura,6111
25-0008105,CA,Orange,6059
25-0008106,CA,Riverside,6065
25-0008107,CA,Los Angeles,6037
25-0008108,CA,Solano,6095
25-0008109,CA,Humboldt,6023
25-0008110,CA,Colusa,6011
25-0008111,CA,San Bernardino,6071
25-0008112,CA,San Bernardino,6071
25-0008113,CA,Kern,6029
25-0008114,CA,Alameda,6001
25-0008115,CA,Placer,6061
25-0008116,CA,Los Angeles,6037
25-0008117,CA,San Diego,6073
25-0008118,CA,Tulare,6107
25-0008119,CA,San Luis Obispo,6079
25-0008120,CA,Los Angeles,6037
25-0008121,CA,Yolo,6113
25-0008122,CA,Kern,6029
25-0008123,CA,Los Angeles,6037
25-0008124,CA,Monterey,6053
25-0008125,CA,Los Angeles,6037
25-0008126,CA,Trinity,6105
25-0008127,CA,San Bernardino,6071
25-0008128,CA,Los Angeles,6037
25-0008129,CA,Los Angeles,6037
25-0008130,CA,Los Angeles,6037
25-0008131,CA,San Luis Obispo,6079
25-0008132,CA,San Bernardino,6071
25-0008133,CA,Riverside,6065
25-0008134,CA,Los Angeles,6037
25-0008135,CA,Los Angeles,6037
25-0008136,CA,Riverside,6065
25-0008137,CA,Los Angeles,6037
25-0008138,CA,Fresno,6019
25-0008139,CA,Los Angeles,6037
25-0008140,CA,Alameda,6001
25-0008141,CA,Riverside,6065
25-0008142,CA,Los Angeles,6037
25-0008143,CA,Riverside,6065
25-0008144,CA,Sacramento,6067
25-0008145,CA,Los Angeles,6037
25-0008146,CA,El Dorado,6017
25-0008147,CA,Los Angeles,6037
25-0008148,CA,Los Angeles,6037
25-0008149,CA,Tulare,6107
25-0008150,CA,Los Angeles,6037
25-0008151,CA,Los Angeles,6037
25-0008152,CA,San Mateo,6081
25-0008153,CA,San Diego,6073
25-0008154,CA,Lake,6033
25-0008155,CA,San Joaquin,6077
25-0008156,CA,Riverside,6065
25-0008157,CA,Riverside,6065
25-0008158,CA,Santa Clara,6085
25-0008159,CA,Imperial,6025
25-0008160,CA,Los Angeles,6037
25-0008161,CA,Santa Barbara,6083
25-0008162,CA,San Bernardino,6071
25-0008163,CA,San Diego,6073
25-0008164,CA,Riverside,6065
25-0008165,CA,Riverside,6065
25-0008166,CA,Tulare,6107
25-0008167,CA,Kern,6029
25-0008168,CA,San Bernardino,6071
25-0008169,CA,Imperial,6025
25-0008170,CA,Los Angeles,6037
25-0008171,CA,Riverside,6065
25-0008172,CA,Orange,6059
25-0008173,CA,Los Angeles,6037
25-0008174,CA,Los Angeles,6037
25-0008175,CA,Alameda,6001
25-0008176,CA,Madera,6039
25-0008177,CA,Orange,6059
25-0008178,CA,Sacramento,6067
25-0008179,CA,Los Angeles,6037
25-0008180,CA,Orange,6059
25-0008181,CA,Monterey,6053
25-0008182,CA,Kern,6029
25-0008183,CA,Monterey,6053
25-0008184,CA,Santa Clara,6085
25-0008185,CA,Orange,6059
25-0008186,CA,Los Angeles,6037
25-0008187,CA,Alameda,6001
25-0008188,CA,Stanislaus,6099
25-0008189,CA,Los Angeles,6037
25-0008190,CA,Riverside,6065
25-0008191,CA,Orange,6059
25-0008192,CA,Riverside,6065
25-0008193,CA,Los Angeles,6037
25-0008194,CA,San Bernardino,6071
25-0008195,CA,Yuba,6115
25-0008196,CA,Sacramento,6067
25-0008197,CA,Los Angeles,6037
25-0008198,CA,Riverside,6065
25-0008199,CA,Los Angeles,6037
25-0008200,CA,San Bernardino,6071
25-0008201,CA,Los Angeles,6037
25-0008202,CA,Los Angeles,6037
25-0008203,CA,Santa Barbara,6083
25-0008204,CA,Riverside,6065
25-0008205,CA,Kern,6029
25-0008206,CA,Tuolumne,6109
25-0008207,CA,Los Angeles,6037
25-0008208,CA,Riverside,6065
25-0008209,CA,Orange,6059
25-0008210,CA,Orange,6059
25-0008211,CA,San Mateo,6081
25-0008212,CA,Fresno,6019
25-0008213,CA,San Francisco,6075
25-0008214,CA,Santa Barbara,6083
25-0008215,CA,Riverside,6065
25-0008216,CA,Riverside,6065
25-0008217,CA,San Francisco,6075
25-0008218,CA,Los Angeles,6037
25-0008219,CA,Los Angeles,6037
25-0008220,CA,Riverside,6065
25-0008221,CA,San Bernardino,6071
25-0008222,CA,Riverside,6065
25-0008223,CA,Santa Cruz,6087
25-0008224,CA,San Bernardino,6071
25-0008225,CA,San Bernardino,6071
25-0008226,CA,Los Angeles,6037
25-0008227,CA,Glenn,6021
25-0008228,CA,Alameda,6001
25-0008229,CA,Orange,6059
25-0008230,CA,Los Angeles,6037
25-0008231,CA,Los Angeles,6037
25-0008232,CA,Mendocino,6045
25-0008233,CA,Los Angeles,6037
25-0008234,CA,San Bernardino,6071
25-0008235,CA,Santa Clara,6085
25-0008236,CA,Los Angeles,6037
25-0008237,CA,Los Angeles,6037
25-0008238,CA,Los Angeles,6037
25-0008239,CA,Los Angeles,6037
25-0008240,CA,Los Angeles,6037
25-0008241,CA,Los Angeles,6037
25-0008242,CA,Santa Barbara,6083
25-0008243,CA,Los Angeles,6037
25-0008244,CA,San Diego,6073
25-0008245,CA,San Diego,6073
25-0008246,CA,Ventura,6111
25-0008247,CA,Los Angeles,6037
25-0008248,CA,San Bernardino,6071
25-0008249,CA,Humboldt,6023
25-0008250,CA,Los Angeles,6037
25-0008251,CA,San Diego,6073
25-0008252,CA,San Bernardino,6071
25-0008253,CA,Alameda,6001
25-0008254,CA,Sacramento,6067
25-0008255,CA,San Bernardino,6071
25-0008256,CA,Imperial,6025
25-0008257,CA,Riverside,6065
25-0008258,CA,Los Angeles,6037
25-0008259,CA,Riverside,6065
25-0008260,CA,San Bernardino,6071
25-0008261,CA,Los Angeles,6037
25-0008262,CA,San Francisco,6075
25-0008263,CA,Los Angeles,6037
25-0008264,CA,Sacramento,6067
25-0008265,CA,Butte,6007
25-0008266,CA,Los Angeles,6037
25-0008267,CA,Ventura,6111
25-0008268,CA,Ventura,6111
25-0008269,CA,Los Angeles,6037
25-0008270,CA,Sacramento,6067
25-0008271,CA,Kern,6029
25-0008272,CA,San Bernardino,6071
25-0008273,CA,Orange,6059
25-0008274,CA,Los Angeles,6037
25-0008275,CA,Placer,6061
25-0008276,CA,Yolo,6113
25-0008277,CA,Los Angeles,6037
25-0008278,CA,San Francisco,6075
25-0008279,CA,Santa Cruz,6087
25-0008280,CA,Orange,6059
25-0008281,CA,Fresno,6019
25-0008282,CA,Madera,6039
25-0008283,CA,Sacramento,6067
25-0008284,CA,Los Angeles,6037
25-0008285,CA,Los Angeles,6037
25-0008286,CA,Los Angeles,6037
25-0008287,CA,San Bernardino,6071
25-0008288,CA,Kern,6029
25-0008289,CA,Alameda,6001
25-0008290,CA,Los Angeles,6037
25-0008291,CA,Kern,6029
25-0008292,CA,Humboldt,6023
25-0008293,CA,Los Angeles,6037
25-0008294,CA,Los Angeles,6037
25-0008295,CA,Stanislaus,6099
25-0008296,CA,Los Angeles,6037
25-0008297,CA,Los Angeles,6037
25-0008298,CA,Los Angeles,6037
25-0008299,CA,Los Angeles,6037
25-0008300,CA,Yuba,6115
25-0008301,CA,Los Angeles,6037
25-0008302,CA,Alameda,6001
25-0008303,CA,Riverside,6065
25-0008304,CA,Los Angeles,6037
25-0008305,CA,Merced,6047
25-0008306,CA,Los Angeles,6037
25-0008307,CA,Los Angeles,6037
25-0008308,CA,Orange,6059
25-0008309,CA,Los Angeles,6037
25-0008310,CA,Orange,6059
25-0008311,CA,Los Angeles,6037
25-0008312,CA,Merced,6047
25-0008313,CA,Orange,6059
25-0008314,CA,Kern,6029
25-0008315,CA,San Diego,6073
25-0008316,CA,Los Angeles,6037
25-0008317,CA,Riverside,6065
25-0008318,CA,Orange,6059
25-0008319,CA,Kern,6029
25-0008320,CA,San Mateo,6081
25-0008321,CA,San Diego,6073
25-0008322,CA,Ventura,6111
25-0008323,CA,Los Angeles,6037
25-0008324,CA,San Diego,6073
25-0008325,CA,Riverside,6065
25-0008326,CA,Riverside,6065
25-0008327,CA,Los Angeles,6037
25-0008328,CA,Los Angeles,6037
25-0008329,CA,Marin,6041
25-0008330,CA,Los Angeles,6037
25-0008331,CA,Riverside,6065
25-0008332,CA,Los Angeles,6037
25-0008333,CA,San Diego,6073
25-0008334,CA,Los Angeles,6037
25-0008335,CA,Los Angeles,6037
25-0008336,CA,Santa Cruz,6087
25-0008337,CA,San Joaquin,6077
25-0008338,CA,Los Angeles,6037
25-0008339,CA,Los Angeles,6037
25-0008340,CA,San Bernardino,6071
25-0008341,CA,Orange,6059
25-0008342,CA,Ventura,6111
25-0008343,CA,Placer,6061
25-0008344,CA,Fresno,6019
25-0008345,CA,Orange,6059
25-0008346,CA,Humboldt,6023
25-0008347,CA,Tulare,6107
25-0008348,CA,Fresno,6019
25-0008349,CA,Riverside,6065
25-0008350,CA,Los Angeles,6037
25-0008351,CA,San Joaquin,6077
25-0008352,CA,Los Angeles,6037
25-0008353,CA,Los Angeles,6037
25-0008354,CA,Yolo,6113
25-0008355,CA,Sacramento,6067
25-0008356,CA,Kern,6029
25-0008357,CA,Los Angeles,6037
25-0008358,CA,Los Angeles,6037
25-0008359,CA,Sacramento,6067
25-0008360,CA,Los Angeles,6037
25-0008361,CA,San Joaquin,6077
25-0008362,CA,Los Angeles,6037
25-0008363,CA,San Bernardino,6071
25-0008364,CA,Tuolumne,6109
25-0008365,CA,San Bernardino,6071
25-0008366,CA,Santa Clara,6085
25-0008367,CA,Los Angeles,6037
25-0008368,CA,Los Angeles,6037
25-0008369,CA,Yolo,6113
25-0008370,CA,San Bernardino,6071
25-0008371,CA,San Bernardino,6071
25-0008372,CA,San Bernardino,6071
25-0008373,CA,Riverside,6065
25-0008374,CA,Los Angeles,6037
25-0008375,CA,San Francisco,6075
25-0008376,CA,Los Angeles,6037
25-0008377,CA,San Bernardino,6071
25-0008378,CA,Los Angeles,6037
25-0008379,CA,Riverside,6065
25-0008380,CA,Orange,6059
25-0008381,CA,Los Angeles,6037
25-0008382,CA,San Bernardino,6071
25-0008383,CA,Fresno,6019
25-0008384,CA,Placer,6061
25-0008385,CA,Los Angeles,6037
25-0008386,CA,Sonoma,6097
25-0008387,CA,Los Angeles,6037
25-0008388,CA,Orange,6059
25-0008389,CA,San Diego,6073
25-0008390,CA,Sacramento,6067
25-0008391,CA,Los Angeles,6037
25-0008392,CA,Orange,6059
25-0008393,CA,San Bernardino,6071
25-0008394,CA,Los Angeles,6037
25-0008395,CA,Los Angeles,6037
25-0008396,CA,San Bernardino,6071
25-0008397,CA,Sacramento,6067
25-0008398,CA,San Francisco,6075
25-0008399,CA,Madera,6039
25-0008400,CA,Los Angeles,6037
25-0008401,CA,Contra Costa,6013
25-0008402,CA,San Mateo,6081
25-0008403,CA,Los Angeles,6037
25-0008404,CA,Orange,6059
25-0008405,CA,Butte,6007
25-0008406,CA,Los Angeles,6037
25-0008407,CA,San Bernardino,6071
25-0008408,CA,Los Angeles,6037
25-0008409,CA,San Luis Obispo,6079
25-0008410,CA,Orange,6059
25-0008411,CA,Fresno,6019
25-0008412,CA,Los Angeles,6037
25-0008413,CA,Los Angeles,6037
25-0008414,CA,Kings,6031
25-0008415,CA,San Bernardino,6071
25-0008416,CA,Los Angeles,6037
25-0008417,CA,Imperial,6025
25-0008418,CA,Orange,6059
25-0008419,CA,Los Angeles,6037
25-0008420,CA,Orange,6059
25-0008421,CA,Alameda,6001
25-0008422,CA,Los Angeles,6037
25-0008423,CA,Orange,6059
25-0008424,CA,Los Angeles,6037
25-0008425,CA,Orange,6059
25-0008426,CA,Los Angeles,6037
25-0008427,CA,San Bernardino,6071
25-0008428,CA,Merced,6047
25-0008429,CA,Tulare,6107
25-0008430,CA,Los Angeles,6037
25-0008431,CA,Los Angeles,6037
25-0008432,CA,San Mateo,6081
25-0008433,CA,Napa,6055
25-0008434,CA,San Diego,6073
25-0008435,CA,Orange,6059
25-0008436,CA,Santa Barbara,6083
25-0008437,CA,San Joaquin,6077
25-0008438,CA,Shasta,6089
25-0008439,CA,Riverside,6065
25-0008440,CA,San Francisco,6075
25-0008441,CA,Alameda,6001
25-0008442,CA,San Bernardino,6071
25-0008443,CA,Riverside,6065
25-0008444,CA,San Bernardino,6071
25-0008445,CA,San Bernardino,6071
25-0008446,CA,San Mateo,6081
25-0008447,CA,Los Angeles,6037
25-0008448,CA,Los Angeles,6037
25-0008449,CA,San Diego,6073
25-0008450,CA,Riverside,6065
25-0008451,CA,Contra Costa,6013
25-0008452,CA,Contra Costa,6013
25-0008453,CA,Solano,6095
25-0008454,CA,Riverside,6065
25-0008455,CA,San Bernardino,6071
25-0008456,CA,Los Angeles,6037
25-0008457,CA,Sacramento,6067
25-0008458,CA,Orange,6059
25-0008459,CA,Los Angeles,6037
25-0008460,CA,Madera,6039
25-0008461,CA,Kern,6029
